Strain	Stress
0,11059	939,70557
0,11065	939,60022
0,11075	939,56659
0,11085	939,48718
0,11095	939,5412
0,11105	939,52191
0,11115	939,4494
0,11125	939,44202
0,11135	939,38269
0,11145	939,4212
0,1115	939,31189
0,11161	939,29077
0,1117	939,20697
0,11181	939,26147
0,11186	939,15247
0,11196	939,13885
0,11202	939,02936
0,11212	939,01917
0,11222	939,00092
0,11232	938,94885
0,11237	938,84052
0,11247	938,8808
0,11255	938,76917
0,11266	938,78857
0,11268	938,6756
0,11271	938,56689
0,11281	938,55878
0,11291	938,4964
0,11301	938,52087
0,11306	938,41229
0,1131	938,30396
0,1132	938,33368
0,11326	938,22296
0,11336	938,19379
0,11344	938,08783
0,11351	937,98218
0,11359	937,87677
0,11369	937,84467
0,11378	937,73755
0,11388	937,65869
0,11391	937,55286
0,11397	937,44678
0,11408	937,47955
0,11412	937,37384
0,11423	937,33929
0,11428	937,22925
0,1143	937,12329
0,1144	937,04852
0,11446	936,9411
0,11452	936,83569
0,11462	936,72955
0,11466	936,61786
0,11476	936,52399
0,1148	936,41309
0,1149	936,3385
0,11497	936,22943
0,11507	936,12329
0,11511	936,01666
0,11513	935,91028
0,1152	935,80359
0,1153	935,68909
0,11531	935,58331
0,11538	935,47784
0,11546	935,37238
0,11549	935,26282
0,11551	935,15173
0,11562	935,12354
0,11565	935,00909
0,11569	934,89935
0,11574	934,7912
0,11583	934,6817
0,11585	934,57574
0,11588	934,46722
0,11598	934,37305
0,11601	934,26215
0,11604	934,15417
0,11614	934,07202
0,11617	933,96326
0,1162	933,85681
0,11622	933,74835
0,11628	933,64307
0,11634	933,53662
0,11636	933,42877
0,11639	933,31726
0,11645	933,21112
0,11653	933,09778
0,11656	932,98804
0,11659	932,87762
0,11662	932,77216
0,11671	932,66418
0,11673	932,55438
0,11675	932,44104
0,11678	932,33545
0,11688	932,27118
0,11691	932,16577
0,11693	932,05103
0,11699	931,94409
0,11704	931,83301
0,11706	931,72266
0,11708	931,60974
0,11712	931,49835
0,1172	931,39026
0,11723	931,28137
0,11725	931,17389
0,11729	931,06726
0,11735	930,96088
0,11738	930,84888
0,11741	930,74097
0,11743	930,62988
0,11747	930,52197
0,1175	930,41132
0,11754	930,29919
0,11758	930,19098
0,11761	930,08221
0,11765	929,97601
0,11771	929,86719
0,11774	929,76007
0,11776	929,64972
0,11779	929,53925
0,11784	929,4317
0,11788	929,32275
0,11791	929,20752
0,11793	929,09918
0,11796	928,99011
0,11799	928,87817
0,11805	928,7702
0,11808	928,65656
0,1181	928,54895
0,11813	928,44141
0,11815	928,33563
0,11818	928,22766
0,11824	928,11993
0,11826	928,01215
0,11828	927,90167
0,1183	927,7923
0,11832	927,68463
0,11835	927,5788
0,11842	927,47021
0,11844	927,35767
0,11847	927,2522
0,11849	927,14355
0,11852	927,0368
0,11855	926,92816
0,1186	926,82202
0,11863	926,71442
0,11866	926,60193
0,11867	926,48767
0,11869	926,37982
0,11873	926,27246
0,11878	926,16608
0,1188	926,05426
0,11883	925,94647
0,11886	925,83484
0,11889	925,72015
0,11893	925,61481
0,11896	925,50098
0,11898	925,38806
0,119	925,28192
0,11902	925,17651
0,11904	925,06604
0,11908	924,95471
0,11911	924,83997
0,11913	924,72974
0,11915	924,62201
0,11918	924,51489
0,11921	924,40833
0,11925	924,30011
0,11928	924,18707
0,1193	924,08179
0,11933	923,97333
0,11935	923,86426
0,11938	923,75861
0,1194	923,65009
0,11946	923,5365
0,11948	923,42462
0,11949	923,3194
0,11951	923,21387
0,11953	923,10046
0,11956	922,99414
0,11962	922,88678
0,11965	922,77423
0,11967	922,65875
0,11969	922,54242
0,11971	922,4306
0,11973	922,31769
0,11979	922,20813
0,11982	922,09314
0,11983	921,98523
0,11985	921,86743
0,11986	921,7594
0,11988	921,64758
0,1199	921,54211
0,11992	921,43524
0,11998	921,32526
0,12	921,21893
0,12002	921,10773
0,12004	920,99023
0,12006	920,88196
0,12008	920,77405
0,12014	920,66791
0,12017	920,55981
0,12018	920,45184
0,12021	920,33881
0,12023	920,2254
0,12025	920,11414
0,12028	920,0069
0,1203	919,89276
0,12034	919,78223
0,12036	919,6748
0,12038	919,55975
0,1204	919,45123
0,12042	919,34351
0,12045	919,23425
0,1205	919,12036
0,12052	919,00452
0,12054	918,89557
0,12056	918,7804
0,12058	918,66833
0,1206	918,56262
0,12063	918,45221
0,12067	918,33984
0,12069	918,23041
0,1207	918,1203
0,12072	918,00403
0,12073	917,88641
0,12076	917,77502
0,12079	917,66089
0,12081	917,55133
0,12085	917,44043
0,12088	917,32214
0,12089	917,20355
0,12092	917,0957
0,12094	916,98102
0,12096	916,86481
0,121	916,75842
0,12103	916,65045
0,12105	916,5423
0,12106	916,43701
0,12108	916,3241
0,1211	916,20612
0,12111	916,09015
0,12114	915,98212
0,1212	915,87286
0,12122	915,76233
0,12124	915,64984
0,12125	915,54059
0,12128	915,42896
0,1213	915,31519
0,12133	915,20795
0,12136	915,09406
0,12139	914,98602
0,1214	914,8764
0,12142	914,76929
0,12144	914,6626
0,12146	914,55658
0,12148	914,44714
0,12151	914,3382
0,12154	914,2265
0,12156	914,11731
0,12158	914,00049
0,1216	913,89447
0,12162	913,78723
0,12165	913,67218
0,12168	913,56439
0,12171	913,4502
0,12173	913,34375
0,12175	913,22736
0,12177	913,11206
0,12179	912,99976
0,12181	912,88684
0,12183	912,77545
0,12185	912,66266
0,12188	912,55469
0,1219	912,44849
0,12192	912,33679
0,12193	912,21655
0,12195	912,10052
0,12197	911,99115
0,12201	911,8858
0,12205	911,77844
0,12207	911,66473
0,12209	911,55475
0,12211	911,4425
0,12212	911,33112
0,12215	911,22253
0,12216	911,11292
0,12219	911,00281
0,12223	910,89551
0,12225	910,78314
0,12226	910,67059
0,12227	910,55994
0,12229	910,45422
0,12231	910,3407
0,12233	910,23322
0,12235	910,1275
0,12239	910,01727
0,12242	909,90204
0,12244	909,78748
0,12245	909,6767
0,12247	909,56299
0,12249	909,44562
0,12251	909,32996
0,12253	909,22363
0,12256	909,11493
0,12259	909,00751
0,12261	908,89233
0,12263	908,77698
0,12264	908,6698
0,12265	908,55646
0,12267	908,43994
0,12268	908,32281
0,1227	908,21667
0,12274	908,10553
0,12277	907,99182
0,12279	907,87952
0,1228	907,76788
0,12282	907,65814
0,12284	907,54303
0,12286	907,42938
0,12289	907,32349
0,12294	907,21118
0,12296	907,10284
0,12298	906,98627
0,12299	906,86731
0,123	906,76184
0,12302	906,64856
0,12304	906,53772
0,12306	906,4292
0,12309	906,31854
0,12311	906,20544
0,12314	906,09021
0,12315	905,97601
0,12317	905,86963
0,12319	905,76019
0,12321	905,65314
0,12323	905,54791
0,12327	905,43842
0,12329	905,32556
0,12331	905,21539
0,12332	905,10083
0,12334	904,99353
0,12336	904,88306
0,12337	904,7757
0,1234	904,66583
0,12343	904,56006
0,12345	904,45337
0,12346	904,34393
0,12348	904,22083
0,12349	904,11273
0,12351	903,99658
0,12353	903,87976
0,12355	903,76788
0,12358	903,65887
0,12362	903,552
0,12365	903,43756
0,12366	903,32227
0,12367	903,21234
0,12369	903,10144
0,1237	902,99182
0,12372	902,87518
0,12374	902,76624
0,1238	902,65381
0,12381	902,54822
0,12383	902,43774
0,12384	902,32227
0,12386	902,20953
0,12387	902,09521
0,12388	901,98688
0,1239	901,88086
0,12393	901,76917
0,12396	901,66345
0,12399	901,54883
0,12401	901,43781
0,12402	901,32184
0,12404	901,20331
0,12405	901,0968
0,12407	900,98853
0,1241	900,88116
0,12413	900,77155
0,12416	900,66302
0,12418	900,552
0,12419	900,43927
0,1242	900,32788
0,12422	900,21716
0,12424	900,10419
0,12426	899,9873
0,12427	899,87708
0,1243	899,76855
0,12432	899,65747
0,12434	899,54163
0,12436	899,42944
0,12438	899,31409
0,1244	899,20557
0,12441	899,09692
0,12443	898,98718
0,12446	898,875
0,12448	898,76007
0,1245	898,64838
0,12452	898,53668
0,12454	898,42615
0,12455	898,32001
0,12457	898,21399
0,12458	898,09808
0,1246	897,99225
0,12462	897,88574
0,12465	897,77484
0,12467	897,6618
0,12469	897,55304
0,12471	897,43713
0,12473	897,31757
0,12474	897,20465
0,12476	897,09192
0,12478	896,97534
0,1248	896,86621
0,12483	896,75342
0,12486	896,638
0,12487	896,51965
0,12489	896,41382
0,1249	896,30725
0,12491	896,19165
0,12493	896,08148
0,12496	895,97266
0,12498	895,86591
0,12501	895,75385
0,12503	895,64056
0,12505	895,53186
0,12506	895,41449
0,12507	895,30792
0,12509	895,19177
0,12511	895,08649
0,12513	894,97772
0,12516	894,86658
0,12518	894,75305
0,1252	894,64099
0,12522	894,52631
0,12524	894,41718
0,12525	894,30566
0,12527	894,19318
0,12529	894,07794
0,12531	893,95898
0,12532	893,84991
0,12535	893,74219
0,12537	893,62976
0,12539	893,5144
0,12541	893,40326
0,12542	893,29547
0,12544	893,177
0,12545	893,06409
0,12547	892,95886
0,12549	892,84631
0,12551	892,73413
0,12553	892,62891
0,12556	892,51752
0,12558	892,40656
0,12559	892,29688
0,1256	892,18567
0,12562	892,07697
0,12564	891,96124
0,12566	891,8501
0,1257	891,7359
0,12571	891,62848
0,12573	891,52289
0,12574	891,40271
0,12576	891,29053
0,12577	891,18024
0,12578	891,06659
0,12581	890,95673
0,12583	890,84314
0,12585	890,73615
0,12587	890,62109
0,12589	890,51404
0,12591	890,40356
0,12593	890,29529
0,12594	890,17731
0,12596	890,0614
0,12598	889,94958
0,126	889,83856
0,12601	889,73175
0,12604	889,62646
0,12607	889,521
0,12608	889,41541
0,1261	889,29846
0,12612	889,18317
0,12613	889,07648
0,12615	888,96057
0,12616	888,85144
0,12618	888,73706
0,1262	888,62555
0,12623	888,51361
0,12625	888,40448
0,12626	888,29346
0,12628	888,17712
0,1263	888,05597
0,12631	887,93774
0,12633	887,82965
0,12634	887,71289
0,12636	887,60333
0,12638	887,49084
0,12641	887,38556
0,12643	887,27802
0,12644	887,1676
0,12645	887,05267
0,12647	886,94672
0,12648	886,83374
0,1265	886,72327
0,12652	886,6109
0,12654	886,50238
0,12656	886,3963
0,12659	886,28937
0,1266	886,17981
0,12662	886,07343
0,12663	885,9632
0,12665	885,8432
0,12666	885,72638
0,12668	885,61633
0,1267	885,50214
0,12672	885,3905
0,12674	885,27643
0,12676	885,16284
0,12678	885,05121
0,12679	884,94489
0,12681	884,82812
0,12682	884,72247
0,12684	884,61462
0,12686	884,50012
0,12688	884,39252
0,12692	884,28503
0,12694	884,17902
0,12695	884,06287
0,12696	883,9447
0,12698	883,83594
0,12699	883,7179
0,12701	883,59991
0,12702	883,4892
0,12704	883,37549
0,12706	883,26526
0,12709	883,15674
0,12711	883,04224
0,12713	882,92944
0,12714	882,80865
0,12715	882,7005
0,12717	882,58221
0,12718	882,46729
0,12719	882,36115
0,12721	882,25446
0,12724	882,14276
0,12727	882,03668
0,12729	881,92883
0,12731	881,8056
0,12732	881,69153
0,12733	881,57092
0,12734	881,45465
0,12735	881,33734
0,12737	881,22241
0,12738	881,11102
0,12741	880,99475
0,12743	880,88934
0,12746	880,77478
0,12747	880,65399
0,12749	880,54785
0,1275	880,43683
0,12751	880,31696
0,12753	880,20587
0,12755	880,09937
0,12757	879,98853
0,12759	879,88324
0,12762	879,77527
0,12764	879,66028
0,12766	879,54279
0,12768	879,42554
0,12769	879,3089
0,1277	879,1908
0,12772	879,07574
0,12773	878,96777
0,12775	878,85907
0,12778	878,75049
0,12781	878,64429
0,12782	878,52844
0,12784	878,4057
0,12785	878,29553
0,12786	878,17657
0,12787	878,06842
0,12789	877,95618
0,12791	877,84509
0,12792	877,73914
0,12795	877,62836
0,12798	877,5119
0,12799	877,4035
0,12801	877,29706
0,12802	877,18298
0,12803	877,06769
0,12805	876,94574
0,12806	876,83832
0,12808	876,72107
0,1281	876,6106
0,12812	876,49585
0,12814	876,38861
0,12816	876,2724
0,12818	876,16626
0,12819	876,0506
0,1282	875,92786
0,12821	875,81616
0,12823	875,69989
0,12824	875,58685
0,12826	875,47601
0,12828	875,36163
0,1283	875,25482
0,12832	875,13776
0,12834	875,01904
0,12836	874,90533
0,12837	874,79529
0,12839	874,68317
0,1284	874,56903
0,12841	874,44794
0,12843	874,33057
0,12844	874,21948
0,12846	874,10883
0,1285	873,99286
0,12852	873,8728
0,12853	873,75403
0,12854	873,63727
0,12856	873,51892
0,12858	873,40735
0,1286	873,29358
0,12861	873,18744
0,12863	873,07013
0,12865	872,96259
0,12867	872,85565
0,12869	872,73602
0,1287	872,61578
0,12871	872,50189
0,12873	872,39539
0,12875	872,28943
0,12877	872,17401
0,12879	872,06079
0,12881	871,95258
0,12883	871,84473
0,12885	871,73132
0,12887	871,60864
0,12888	871,49048
0,12889	871,38513
0,1289	871,27893
0,12892	871,16626
0,12894	871,0575
0,12895	870,94794
0,12897	870,83423
0,12899	870,72015
0,12901	870,61206
0,12902	870,49127
0,12904	870,37683
0,12905	870,25574
0,12906	870,1391
0,12908	870,02887
0,12909	869,91522
0,1291	869,80359
0,12912	869,69592
0,12914	869,58533
0,12917	869,47156
0,12919	869,35907
0,1292	869,25049
0,12922	869,1377
0,12923	869,02063
0,12925	868,90723
0,12926	868,79565
0,12927	868,67932
0,12929	868,57196
0,1293	868,46442
0,12933	868,35107
0,12935	868,24573
0,12937	868,13452
0,12939	868,01855
0,12941	867,89972
0,12942	867,78101
0,12943	867,66815
0,12944	867,55359
0,12945	867,43896
0,12947	867,3299
0,12948	867,21698
0,12951	867,10651
0,12953	866,99634
0,12955	866,88062
0,12957	866,77515
0,12958	866,6673
0,1296	866,552
0,12961	866,43213
0,12962	866,31946
0,12963	866,20471
0,12965	866,08752
0,12967	865,97607
0,12969	865,86566
0,12971	865,75861
0,12973	865,64148
0,12974	865,52698
0,12976	865,40338
0,12977	865,28748
0,12978	865,17279
0,1298	865,06445
0,12981	864,9516
0,12982	864,84528
0,12984	864,73236
0,12986	864,61371
0,12988	864,5014
0,12989	864,39398
0,1299	864,28552
0,12992	864,16956
0,12994	864,06171
0,12995	863,94928
0,12996	863,83917
0,12998	863,7265
0,12999	863,61548
0,13001	863,50146
0,13003	863,38544
0,13004	863,28003
0,13007	863,16669
0,13008	863,0517
0,1301	862,93365
0,13011	862,82812
0,13012	862,71625
0,13014	862,60046
0,13015	862,49365
0,13017	862,38092
0,13019	862,26642
0,1302	862,1557
0,13022	862,03864
0,13024	861,92511
0,13025	861,81403
0,13026	861,70758
0,13027	861,59174
0,13029	861,48389
0,1303	861,37433
0,13032	861,25739
0,13033	861,1474
0,13035	861,03693
0,13037	860,93036
0,1304	860,82135
0,13042	860,70801
0,13043	860,58722
0,13044	860,47845
0,13045	860,36914
0,13047	860,26123
0,13048	860,15326
0,1305	860,03479
0,13051	859,91882
0,13053	859,80347
0,13055	859,69189
0,13058	859,58545
0,13059	859,47272
0,13061	859,35321
0,13062	859,23376
0,13063	859,1283
0,13064	859,0069
0,13065	858,90131
0,13066	858,78168
0,13067	858,67645
0,13069	858,56854
0,13071	858,45886
0,13074	858,35321
0,13076	858,24274
0,13077	858,12561
0,13079	858,00745
0,1308	857,88934
0,13082	857,76917
0,13083	857,65497
0,13084	857,54834
0,13085	857,43134
0,13087	857,31946
0,13089	857,21307
0,13091	857,10144
0,13093	856,98828
0,13095	856,8725
0,13096	856,76532
0,13097	856,64758
0,13098	856,52454
0,13099	856,40491
0,13101	856,29858
0,13102	856,17938
0,13103	856,06659
0,13105	855,95142
0,13107	855,83997
0,13109	855,73285
0,13111	855,62268
0,13112	855,51215
0,13114	855,39801
0,13115	855,28662
0,13116	855,18121
0,13117	855,06165
0,13119	854,94318
0,1312	854,83698
0,13122	854,72528
0,13125	854,61646
0,13127	854,50812
0,13129	854,39343
0,1313	854,2785
0,13132	854,15594
0,13133	854,04144
0,13134	853,93243
0,13135	853,82104
0,13136	853,71478
0,13137	853,59576
0,13139	853,4787
0,13141	853,37164
0,13143	853,26135
0,13145	853,1543
0,13146	853,04163
0,13148	852,9303
0,13149	852,81921
0,1315	852,69763
0,13151	852,57812
0,13152	852,45239
0,13154	852,33588
0,13155	852,22144
0,13157	852,10797
0,13159	851,98956
0,13161	851,88025
0,13163	851,763
0,13165	851,65582
0,13166	851,54602
0,13168	851,42505
0,13169	851,29987
0,1317	851,17548
0,13172	851,05859
0,13173	850,94519
0,13174	850,83875
0,13176	850,7326
0,13178	850,62457
0,13179	850,50385
0,13181	850,39813
0,13182	850,28064
0,13183	850,16443
0,13184	850,04559
0,13185	849,93646
0,13187	849,81274
0,13188	849,69287
0,13189	849,57727
0,13191	849,46564
0,13193	849,35529
0,13195	849,24487
0,13197	849,13647
0,13199	849,02173
0,132	848,90265
0,13202	848,7851
0,13203	848,67218
0,13204	848,5589
0,13205	848,44409
0,13207	848,32599
0,13208	848,21417
0,1321	848,10248
0,13212	847,98969
0,13214	847,87341
0,13216	847,75922
0,13217	847,63824
0,13218	847,51965
0,1322	847,40417
0,13221	847,28876
0,13222	847,1825
0,13223	847,07092
0,13225	846,95831
0,13226	846,84155
0,13227	846,73474
0,13229	846,62701
0,1323	846,51782
0,13232	846,40417
0,13234	846,28912
0,13236	846,1745
0,13237	846,05432
0,13239	845,92755
0,1324	845,81586
0,13241	845,7099
0,13242	845,59808
0,13243	845,48413
0,13245	845,37482
0,13247	845,26636
0,13249	845,16095
0,1325	845,04388
0,13252	844,93219
0,13253	844,81067
0,13254	844,69989
0,13256	844,58008
0,13257	844,47443
0,13258	844,36578
0,13259	844,25879
0,13261	844,14252
0,13262	844,02197
0,13263	843,90369
0,13265	843,79376
0,13266	843,68402
0,13268	843,56604
0,13269	843,45886
0,13271	843,3468
0,13272	843,22516
0,13273	843,11859
0,13274	843,00598
0,13276	842,88916
0,13277	842,78326
0,13279	842,66949
0,13281	842,56152
0,13283	842,45361
0,13284	842,3465
0,13286	842,22345
0,13287	842,11365
0,13288	841,99182
0,1329	841,87982
0,13291	841,76666
0,13292	841,64868
0,13294	841,52771
0,13295	841,41754
0,13297	841,30078
0,13299	841,19202
0,13301	841,08484
0,13302	840,96405
0,13303	840,85693
0,13304	840,73505
0,13305	840,62726
0,13306	840,513
0,13307	840,40399
0,13309	840,28381
0,1331	840,16559
0,13311	840,05487
0,13313	839,94287
0,13315	839,82904
0,13317	839,71564
0,13319	839,60675
0,1332	839,49402
0,13321	839,38074
0,13322	839,26324
0,13324	839,14539
0,13325	839,03418
0,13326	838,92737
0,13327	838,81677
0,13329	838,69958
0,1333	838,58752
0,13332	838,47882
0,13334	838,36682
0,13336	838,24658
0,13337	838,12988
0,13338	838,0097
0,13339	837,90094
0,1334	837,79419
0,13341	837,66907
0,13342	837,56091
0,13344	837,45056
0,13345	837,34076
0,13347	837,22638
0,13348	837,11285
0,1335	837,00494
0,13352	836,89331
0,13353	836,78094
0,13355	836,66254
0,13356	836,54315
0,13357	836,42181
0,13359	836,30347
0,1336	836,18829
0,13361	836,0686
0,13363	835,95374
0,13364	835,83734
0,13365	835,716
0,13367	835,60504
0,13369	835,48975
0,13371	835,37286
0,13372	835,25916
0,13373	835,15137
0,13375	835,04535
0,13376	834,93787
0,13377	834,83063
0,13378	834,72253
0,13379	834,60248
0,1338	834,49268
0,13382	834,37872
0,13383	834,27338
0,13384	834,16669
0,13386	834,04791
0,13387	833,93567
0,13389	833,82611
0,1339	833,72003
0,13392	833,59906
0,13393	833,4931
0,13394	833,37329
0,13396	833,25336
0,13397	833,14026
0,13398	833,03082
0,134	832,91705
0,13401	832,80194
0,13403	832,69556
0,13405	832,58105
0,13406	832,46088
0,13408	832,34802
0,13409	832,23981
0,1341	832,12347
0,13411	832,00604
0,13413	831,8866
0,13414	831,77808
0,13415	831,66644
0,13417	831,55933
0,13418	831,45245
0,13419	831,33972
0,13421	831,23334
0,13422	831,12048
0,13424	831,00055
0,13425	830,87616
0,13426	830,75342
0,13427	830,63654
0,13428	830,52966
0,13429	830,42291
0,13431	830,31525
0,13432	830,20172
0,13434	830,08398
0,13435	829,97662
0,13437	829,86169
0,13439	829,755
0,1344	829,63599
0,13442	829,52637
0,13443	829,40332
0,13444	829,29529
0,13445	829,17896
0,13446	829,0611
0,13447	828,94031
0,13448	828,82983
0,1345	828,70728
0,13451	828,59271
0,13453	828,48145
0,13455	828,36755
0,13456	828,25708
0,13458	828,15027
0,13459	828,04456
0,1346	827,92511
0,13461	827,80591
0,13462	827,68634
0,13463	827,56671
0,13464	827,44678
0,13465	827,34082
0,13466	827,23004
0,13467	827,11414
0,13469	827,00494
0,13471	826,89673
0,13472	826,7851
0,13475	826,67261
0,13477	826,55444
0,13478	826,43689
0,13479	826,32599
0,1348	826,20575
0,13482	826,08295
0,13483	825,97736
0,13484	825,85297
0,13485	825,73273
0,13487	825,62415
0,13489	825,50507
0,1349	825,39392
0,13492	825,28217
0,13494	825,16321
0,13495	825,04901
0,13496	824,92981
0,13497	824,82086
0,13498	824,7074
0,13499	824,58392
0,135	824,46777
0,13501	824,3476
0,13502	824,23853
0,13504	824,11707
0,13505	824,01068
0,13507	823,90204
0,13509	823,78644
0,1351	823,67743
0,13512	823,56281
0,13513	823,43878
0,13514	823,32263
0,13515	823,20959
0,13516	823,10223
0,13517	822,98804
0,13519	822,88086
0,1352	822,7641
0,13521	822,64636
0,13523	822,53278
0,13524	822,42358
0,13526	822,30786
0,13528	822,19336
0,13529	822,07123
0,1353	821,94464
0,13531	821,82642
0,13532	821,71802
0,13533	821,61206
0,13535	821,49561
0,13536	821,37323
0,13537	821,25531
0,13538	821,14221
0,1354	821,03052
0,13541	820,91132
0,13542	820,80328
0,13544	820,68433
0,13545	820,57294
0,13547	820,46179
0,13548	820,3396
0,13549	820,22266
0,1355	820,10004
0,13551	819,99304
0,13552	819,88684
0,13553	819,76801
0,13555	819,66248
0,13556	819,5412
0,13557	819,43091
0,13559	819,32025
0,13561	819,21014
0,13563	819,09094
0,13564	818,98071
0,13565	818,86322
0,13566	818,737
0,13567	818,61676
0,13568	818,51105
0,13569	818,39868
0,13571	818,28021
0,13572	818,17383
0,13573	818,05292
0,13574	817,93365
0,13576	817,81616
0,13577	817,70129
0,13579	817,59326
0,13581	817,47333
0,13582	817,35034
0,13583	817,22522
0,13584	817,11731
0,13585	817,01208
0,13586	816,88605
0,13587	816,77448
0,13588	816,65851
0,1359	816,54175
0,13591	816,42938
0,13592	816,32245
0,13594	816,21301
0,13596	816,09924
0,13597	815,98047
0,13599	815,87195
0,136	815,7663
0,13601	815,65472
0,13602	815,54523
0,13604	815,43738
0,13605	815,33069
0,13606	815,21265
0,13607	815,0899
0,13609	814,96429
0,1361	814,83929
0,13611	814,73114
0,13613	814,62238
0,13615	814,50653
0,13616	814,3985
0,13617	814,29297
0,13618	814,16907
0,13619	814,06268
0,1362	813,95361
0,13621	813,828
0,13622	813,72003
0,13623	813,60864
0,13624	813,4967
0,13626	813,37494
0,13627	813,25635
0,13629	813,14081
0,1363	813,0351
0,13631	812,91455
0,13632	812,80426
0,13634	812,69568
0,13635	812,58466
0,13636	812,47296
0,13637	812,35498
0,13638	812,23621
0,13639	812,11707
0,13641	812,00226
0,13642	811,88855
0,13643	811,77063
0,13644	811,6507
0,13646	811,53571
0,13647	811,42297
0,13649	811,3045
0,1365	811,18213
0,13652	811,06952
0,13653	810,95599
0,13654	810,84998
0,13655	810,73566
0,13656	810,62494
0,13657	810,51166
0,13658	810,39252
0,13659	810,28168
0,13661	810,16864
0,13662	810,05365
0,13663	809,93817
0,13664	809,82782
0,13666	809,71875
0,13667	809,61279
0,13668	809,49762
0,1367	809,38226
0,13671	809,26221
0,13672	809,14771
0,13673	809,02972
0,13674	808,91687
0,13675	808,80365
0,13676	808,69806
0,13677	808,58246
0,13679	808,46405
0,1368	808,35352
0,13682	808,2381
0,13683	808,11749
0,13685	808,00305
0,13686	807,88739
0,13687	807,77271
0,13688	807,64929
0,13689	807,52484
0,13691	807,39972
0,13692	807,29266
0,13693	807,18091
0,13694	807,06891
0,13695	806,95868
0,13697	806,84424
0,13698	806,73279
0,13699	806,61505
0,13701	806,50769
0,13702	806,39392
0,13703	806,27594
0,13704	806,16858
0,13705	806,06049
0,13706	805,95148
0,13707	805,83087
0,13709	805,70795
0,1371	805,59528
0,13711	805,48987
0,13712	805,36877
0,13713	805,25122
0,13714	805,14203
0,13716	805,03516
0,13717	804,91724
0,13718	804,80164
0,1372	804,69519
0,13721	804,58716
0,13722	804,47388
0,13723	804,36017
0,13724	804,25446
0,13725	804,13629
0,13727	804,01373
0,13728	803,90619
0,13729	803,78296
0,1373	803,67297
0,13732	803,54932
0,13733	803,42902
0,13734	803,30939
0,13735	803,19415
0,13737	803,086
0,13738	802,96606
0,13739	802,84991
0,1374	802,72729
0,13741	802,60858
0,13742	802,49554
0,13744	802,38019
0,13745	802,27307
0,13746	802,15631
0,13747	802,04755
0,13748	801,94171
0,13749	801,8316
0,1375	801,71832
0,13752	801,60193
0,13753	801,49585
0,13755	801,38947
0,13756	801,27264
0,13757	801,15527
0,13758	801,04285
0,13759	800,93323
0,1376	800,81799
0,13761	800,70563
0,13762	800,58594
0,13764	800,47919
0,13765	800,35638
0,13766	800,23724
0,13768	800,12042
0,13769	800,00549
0,13771	799,89954
0,13772	799,77594
0,13773	799,6554
0,13774	799,54443
0,13776	799,41882
0,13777	799,2923
0,13778	799,17816
0,13779	799,04572
0,13779	798,93524
0,1378	798,80756
0,13781	798,69617
0,13783	798,57935
0,13785	798,46606
0,13786	798,36029
0,13788	798,24768
0,13789	798,14209
0,1379	798,02063
0,13791	797,8974
0,13792	797,79004
0,13793	797,68347
0,13794	797,55768
0,13795	797,43176
0,13796	797,32111
0,13797	797,19629
0,13798	797,08514
0,138	796,97089
0,13802	796,85602
0,13803	796,73871
0,13805	796,62366
0,13807	796,50165
0,13808	796,38885
0,13809	796,27032
0,1381	796,16071
0,13811	796,04742
0,13812	795,92914
0,13813	795,81293
0,13814	795,69244
0,13815	795,56384
0,13816	795,44617
0,13817	795,33295
0,13818	795,20898
0,13819	795,09937
0,1382	794,99323
0,13822	794,88147
0,13823	794,76697
0,13824	794,65955
0,13826	794,53314
0,13826	794,42615
0,13827	794,31177
0,13828	794,19507
0,13829	794,08093
0,1383	793,95984
0,13831	793,84149
0,13832	793,72241
0,13834	793,60449
0,13835	793,4975
0,13836	793,39172
0,13838	793,27771
0,1384	793,16284
0,13841	793,0495
0,13842	792,93347
0,13844	792,81085
0,13844	792,70148
0,13846	792,57471
0,13847	792,45538
0,13848	792,34662
0,13849	792,23486
0,1385	792,12561
0,13851	792,00677
0,13852	791,89874
0,13853	791,7774
0,13855	791,66589
0,13856	791,55701
0,13858	791,44611
0,13859	791,32672
0,1386	791,20441
0,13861	791,07892
0,13862	790,96729
0,13863	790,84485
0,13864	790,73254
0,13865	790,61688
0,13866	790,48822
0,13867	790,38184
0,13868	790,26404
0,13869	790,15271
0,1387	790,02881
0,13872	789,9198
0,13874	789,81067
0,13875	789,69519
0,13877	789,58514
0,13878	789,46082
0,13879	789,33612
0,1388	789,20721
0,13881	789,09576
0,13882	788,98315
0,13882	788,86115
0,13883	788,73895
0,13885	788,62469
0,13886	788,50372
0,13887	788,38837
0,13888	788,27563
0,1389	788,16595
0,13891	788,04919
0,13893	787,92859
0,13894	787,80847
0,13895	787,69543
0,13896	787,57324
0,13897	787,44824
0,13898	787,33771
0,13899	787,20746
0,139	787,10114
0,13901	786,96857
0,13902	786,84912
0,13903	786,742
0,13904	786,61499
0,13905	786,50348
0,13906	786,39728
0,13907	786,27197
0,13908	786,15698
0,1391	786,04517
0,13911	785,92493
0,13912	785,81622
0,13914	785,70532
0,13915	785,58606
0,13916	785,47192
0,13917	785,34491
0,13918	785,22443
0,13919	785,11145
0,1392	784,98938
0,13921	784,87469
0,13922	784,75793
0,13923	784,65259
