Strain	Stress
0,02585	404,38235
0,02587	404,49219
0,0259	404,59906
0,02593	404,70752
0,02595	404,81558
0,026	404,884
0,02601	404,9967
0,02606	405,03906
0,02607	405,15039
0,02608	405,26178
0,0261	405,36703
0,02614	405,36578
0,02616	405,47586
0,02618	405,58594
0,02621	405,60959
0,02623	405,71786
0,02624	405,82428
0,02626	405,93164
0,0263	405,97412
0,02632	406,08493
0,02636	406,18484
0,02639	406,29208
0,0264	406,39902
0,02644	406,505
0,02646	406,61426
0,02647	406,71973
0,02651	406,77014
0,02653	406,87906
0,02657	406,92264
0,0266	407,0311
0,02662	407,13821
0,02663	407,246
0,02668	407,26523
0,02669	407,37363
0,02673	407,41235
0,02675	407,52377
0,02677	407,63184
0,02679	407,73743
0,02683	407,83444
0,02685	407,94574
0,02687	408,05167
0,02689	407,94513
0,02691	408,05606
0,02692	408,17191
0,02694	408,27914
0,02698	408,31656
0,027	408,42545
0,02701	408,53268
0,02705	408,53867
0,02707	408,64703
0,02712	408,74289
0,02714	408,85059
0,02717	408,957
0,02719	409,06299
0,02723	409,16925
0,02727	409,22098
0,02728	409,33359
0,0273	409,44958
0,02731	409,55542
0,02736	409,57449
0,02737	409,67978
0,02742	409,70633
0,02744	409,81738
0,02745	409,92618
0,02747	410,03497
0,02751	410,08746
0,02753	410,19327
0,02758	410,27274
0,02761	410,38248
0,02763	410,49026
0,02767	410,55939
0,02768	410,67206
0,02771	410,77914
0,02776	410,86646
0,02777	410,97739
0,02782	411,03714
0,02784	411,14886
0,02786	411,25681
0,0279	411,33179
0,02792	411,43912
0,02796	411,51962
0,02799	411,62582
0,028	411,73489
0,02804	411,74179
0,02806	411,85089
0,02808	411,96158
0,02812	411,96362
0,02814	412,07596
0,02815	412,1868
0,0282	412,28561
0,02822	412,39233
0,02824	412,49945
0,02828	412,4624
0,0283	412,57086
0,02831	412,67749
0,02835	412,71692
0,02837	412,82755
0,02838	412,93518
0,02841	413,04172
0,02845	413,05051
0,02847	413,16
0,02851	413,24509
0,02853	413,35049
0,02854	413,4566
0,02858	413,52222
0,02861	413,62985
0,02864	413,73672
0,02868	413,84427
0,0287	413,95401
0,02875	414,00775
0,02877	414,11743
0,02881	414,16245
0,02883	414,27087
0,02885	414,38113
0,0289	414,42545
0,02892	414,53778
0,02893	414,64749
0,02898	414,73758
0,02901	414,84445
0,02902	414,95261
0,02907	415,0101
0,02909	415,1218
0,02914	415,21109
0,02916	415,31699
0,0292	415,40302
0,02923	415,50964
0,02926	415,6152
0,0293	415,67834
0,02932	415,78595
0,02936	415,8718
0,02939	415,97818
0,0294	416,09076
0,02945	416,15594
0,02947	416,26294
0,02949	416,37271
0,02953	416,38437
0,02955	416,4953
0,02958	416,6008
0,02961	416,64148
0,02963	416,74994
0,02965	416,85562
0,02969	416,89728
0,02971	417,005
0,02976	417,06946
0,02978	417,17773
0,0298	417,2876
0,02981	417,39365
0,02986	417,42316
0,02987	417,53357
0,02992	417,54141
0,02994	417,65244
0,02996	417,76215
0,03	417,78763
0,03003	417,89709
0,03004	418,00485
0,03008	418,01221
0,03011	418,11771
0,03012	418,22678
0,03016	418,25854
0,03018	418,36636
0,0302	418,4729
0,03024	418,48416
0,03026	418,5921
0,03028	418,6987
0,03032	418,68665
0,03033	418,79974
0,03035	418,90869
0,03039	418,9512
0,03042	419,06046
0,03043	419,17041
0,03047	419,18466
0,0305	419,29456
0,03051	419,40158
0,03055	419,41473
0,03057	419,52444
0,03062	419,6174
0,03065	419,72717
0,03067	419,83673
0,03071	419,89944
0,03074	420,01285
0,03079	420,08231
0,03081	420,1904
0,03083	420,29596
0,03087	420,36349
0,03089	420,47147
0,03093	420,54883
0,03097	420,65405
0,03099	420,7608
0,03103	420,78235
0,03105	420,89426
0,03106	421,00018
0,03111	421,01212
0,03112	421,11874
0,03114	421,22861
0,03119	421,25159
0,03121	421,35739
0,03124	421,4649
0,03128	421,53076
0,03129	421,64511
0,03131	421,754
0,03136	421,73761
0,03137	421,84924
0,03142	421,9353
0,03144	422,04285
0,03146	422,15189
0,0315	422,1796
0,03153	422,28873
0,03154	422,39713
0,03159	422,37369
0,03161	422,48108
0,03162	422,58862
0,03167	422,59613
0,03169	422,70325
0,0317	422,81107
0,03174	422,79504
0,03176	422,90176
0,03178	423,01376
0,03182	423,08261
0,03185	423,19446
0,03186	423,30148
0,0319	423,27927
0,03193	423,39392
0,03195	423,50146
0,03199	423,53467
0,03202	423,64261
0,03206	423,71603
0,03209	423,82126
0,03214	423,92191
0,03216	424,02914
0,03218	424,13763
0,03223	424,20053
0,03225	424,30713
0,0323	424,36649
0,03232	424,47519
0,03234	424,58237
0,03239	424,62479
0,03242	424,73367
0,03246	424,81091
0,0325	424,9205
0,03251	425,02609
0,03256	425,07245
0,03257	425,18521
0,03262	425,15881
0,03264	425,26938
0,03265	425,38135
0,0327	425,41092
0,03272	425,51743
0,03273	425,63251
0,03278	425,70923
0,03282	425,81476
0,03286	425,88303
0,03289	425,98898
0,03291	426,09833
0,03295	426,12564
0,03297	426,2345
0,03302	426,33636
0,03306	426,44177
0,0331	426,54724
0,03313	426,65402
0,03315	426,76236
0,03319	426,73254
0,03321	426,83783
0,03323	426,94446
0,03327	426,95081
0,03329	427,05765
0,03331	427,16794
0,03335	427,12915
0,03338	427,24332
0,0334	427,35202
0,03344	427,3833
0,03345	427,49033
0,03346	427,59772
0,03351	427,61642
0,03354	427,72281
0,03356	427,82895
0,0336	427,88702
0,03363	427,99786
0,03367	428,01166
0,0337	428,11813
0,03371	428,22992
0,03376	428,18506
0,03377	428,29117
0,0338	428,39926
0,03385	428,47452
0,03387	428,58377
0,03391	428,65884
0,03395	428,77383
0,03399	428,85117
0,03402	428,96173
0,03404	429,07043
0,03409	429,12265
0,03411	429,22815
0,03416	429,21201
0,03419	429,31995
0,03421	429,42538
0,03426	429,49368
0,03427	429,60065
0,03432	429,65253
0,03435	429,76108
0,03437	429,86697
0,03442	429,88867
0,03444	430,00046
0,03446	430,10876
0,0345	430,11475
0,03453	430,22015
0,03457	430,28979
0,03459	430,4006
0,03461	430,50641
0,03466	430,49759
0,03468	430,6105
0,0347	430,71832
0,03474	430,71454
0,03476	430,82053
0,03477	430,93323
0,03482	430,89963
0,03483	431,00781
0,03486	431,11444
0,0349	431,12802
0,03492	431,23734
0,03493	431,34637
0,03497	431,29672
0,03499	431,40433
0,03501	431,51138
0,03505	431,47821
0,03508	431,58698
0,0351	431,69949
0,03514	431,73431
0,03517	431,84308
0,03521	431,94888
0,03525	432,05978
0,0353	432,08026
0,03532	432,18811
0,03534	432,29425
0,03538	432,32855
0,03541	432,43781
0,03546	432,40274
0,03548	432,51434
0,0355	432,62027
0,03552	432,73035
0,03556	432,70624
0,03558	432,81351
0,03559	432,92392
0,03564	432,91791
0,03567	433,02841
0,03568	433,13553
0,03573	433,11102
0,03574	433,21686
0,03576	433,3223
0,03581	433,33319
0,03583	433,43988
0,03588	433,48975
0,03591	433,59503
0,03595	433,67526
0,03598	433,78278
0,03603	433,87503
0,03606	433,98215
0,03608	434,09222
0,03612	434,10184
0,03614	434,20932
0,03617	434,32248
0,03621	434,25473
0,03623	434,3649
0,03625	434,47345
0,0363	434,48636
0,03633	434,59442
0,03634	434,70392
0,03638	434,64529
0,0364	434,75427
0,03642	434,85986
0,03647	434,89322
0,03649	434,99942
0,03654	435,05997
0,03657	435,17108
0,03659	435,28128
0,03663	435,30539
0,03665	435,41299
0,0367	435,42386
0,03673	435,52927
0,03674	435,63593
0,03679	435,57977
0,0368	435,68985
0,03682	435,8035
0,03687	435,83347
0,0369	435,94547
0,03695	435,98682
0,03698	436,09726
0,037	436,20364
0,03704	436,20517
0,03706	436,3179
0,03708	436,42453
0,03712	436,37216
0,03714	436,47958
0,03716	436,58771
0,03721	436,55078
0,03723	436,66116
0,03725	436,77087
0,03729	436,74347
0,03731	436,85074
0,03733	436,95767
0,03738	436,99719
0,0374	437,10266
0,03744	437,15887
0,03747	437,26535
0,03752	437,32422
0,03755	437,43448
0,0376	437,48962
0,03763	437,60016
0,03768	437,6882
0,03773	437,79309
0,03775	437,89996
0,0378	437,86237
0,03781	437,96994
0,03783	438,07895
0,03788	438,04773
0,0379	438,15741
0,03793	438,2641
0,03797	438,36075
0,03802	438,45279
0,03808	438,54102
0,03812	438,57379
0,03814	438,67984
0,03816	438,79102
0,0382	438,8284
0,03823	438,93588
0,03826	439,04279
0,0383	439,07617
0,03833	439,18802
0,03837	439,19727
0,0384	439,3071
0,03845	439,3667
0,03848	439,47635
0,03853	439,51089
0,03856	439,62296
0,03857	439,7348
0,03862	439,7291
0,03865	439,83832
0,03869	439,86002
0,03871	439,97012
0,03873	440,08182
0,03875	440,18823
0,0388	440,19324
0,03882	440,29987
0,03887	440,28442
0,0389	440,39499
0,03892	440,50177
0,03896	440,47488
0,03899	440,58292
0,03903	440,64172
0,03907	440,75034
0,0391	440,85593
0,03916	440,94122
0,0392	441,04691
0,03925	441,15619
0,03929	441,13873
0,03932	441,24399
0,03934	441,35156
0,03939	441,38153
0,03942	441,48853
0,03946	441,47421
0,03948	441,58322
0,03951	441,68863
0,03955	441,71423
0,03957	441,8204
0,03959	441,92685
0,03964	441,87708
0,03966	441,98392
0,03971	442,06842
0,03975	442,18045
0,0398	442,23489
0,03984	442,34274
0,03988	442,38614
0,03991	442,49323
0,03993	442,59961
0,03998	442,62665
0,04001	442,73499
0,04006	442,74066
0,04008	442,84796
0,04009	442,96033
0,04015	442,97369
0,04017	443,08078
0,04022	443,05322
0,04025	443,16177
0,04027	443,27026
0,04032	443,26669
0,04034	443,37708
0,04035	443,4845
0,0404	443,50296
0,04044	443,60916
0,0405	443,64209
0,04052	443,7532
0,04056	443,82932
0,0406	443,93817
0,04064	443,9238
0,04067	444,03006
0,04069	444,1402
0,04074	444,1394
0,04076	444,25128
0,04081	444,27695
0,04085	444,38632
0,04086	444,49857
0,04091	444,47281
0,04094	444,58389
0,04095	444,69324
0,041	444,68185
0,04103	444,78812
0,04108	444,86978
0,04112	444,9787
0,04117	445,03824
0,04121	445,14609
0,04125	445,21692
0,04128	445,32373
0,04133	445,349
0,04136	445,45544
0,04141	445,48938
0,04145	445,60181
0,04146	445,7088
0,04151	445,70712
0,04154	445,81531
0,04158	445,79813
0,04161	445,90424
0,04164	446,01132
0,04169	446,07187
0,04171	446,17828
0,04173	446,28384
0,04178	446,25635
0,04181	446,36243
0,04186	446,3894
0,04188	446,5
0,04192	446,50696
0,04196	446,61719
0,042	446,63071
0,04204	446,73721
0,04205	446,84396
0,0421	446,81622
0,04213	446,92276
0,04218	446,93115
0,04221	447,03879
0,04224	447,14471
0,04228	447,17892
0,04231	447,28424
0,04235	447,31555
0,0424	447,42404
0,04244	447,45242
0,04247	447,55908
0,04252	447,58215
0,04255	447,69043
0,04257	447,79883
0,04262	447,81329
0,04265	447,9209
0,0427	447,97141
0,04275	448,07913
0,04279	448,13
0,04283	448,2356
0,04287	448,34198
0,04292	448,40448
0,04297	448,4111
0,043	448,52127
0,04304	448,60587
0,04307	448,71613
0,04312	448,7243
0,04315	448,83337
0,0432	448,93622
0,04325	449,04407
0,04328	449,14969
0,04332	449,18649
0,04337	449,21826
0,04342	449,32394
0,04346	449,38956
0,0435	449,49628
0,04355	449,57443
0,04359	449,68466
0,04361	449,79105
0,04366	449,75867
0,04369	449,86768
0,04374	449,87424
0,04377	449,98007
0,04379	450,08646
0,04384	450,03586
0,04386	450,14224
0,04391	450,14761
0,04394	450,25922
0,04395	450,3652
0,044	450,34863
0,04402	450,45859
0,04404	450,56396
0,04409	450,56055
0,04411	450,67047
0,04416	450,61215
0,04419	450,71783
0,0442	450,8269
0,04425	450,77167
0,04428	450,88116
0,04429	450,99026
0,04434	450,93005
0,04437	451,04504
0,04442	451,08673
0,04445	451,19583
0,04447	451,30377
0,04452	451,28522
0,04455	451,39056
0,0446	451,44766
0,04463	451,55496
0,04468	451,59384
0,04471	451,70309
0,04476	451,65414
0,04479	451,76529
0,04482	451,87442
0,04486	451,88397
0,04488	451,99295
0,04493	452,00952
0,04497	452,11981
0,045	452,22516
0,04504	452,20584
0,04506	452,31152
0,04511	452,3515
0,04517	452,44757
0,04521	452,54675
0,04526	452,62534
0,04531	452,70795
0,04533	452,82135
0,04537	452,77426
0,0454	452,88531
0,04542	452,99146
0,04547	452,96265
0,0455	453,07379
0,04554	453,05228
0,04557	453,16449
0,04559	453,27332
0,04563	453,19748
0,04566	453,30988
0,04567	453,41983
0,04572	453,31223
0,04574	453,42014
0,04576	453,52692
0,04581	453,54367
0,04584	453,65201
0,04589	453,67029
0,04593	453,77811
0,04598	453,78693
0,046	453,89484
0,04605	453,95227
0,0461	454,05887
0,04615	454,03146
0,04618	454,14197
0,04619	454,24911
0,04624	454,24213
0,04627	454,34958
0,04633	454,32977
0,04635	454,43607
0,04637	454,54156
0,04641	454,54977
0,04645	454,65945
0,04649	454,66068
0,04654	454,76913
0,04659	454,79834
0,04662	454,90808
0,04667	454,98105
0,04672	455,09409
0,04677	455,09671
0,04679	455,2034
0,04681	455,30902
0,04686	455,2803
0,04688	455,38974
0,04693	455,38025
0,04696	455,48947
0,04699	455,59589
0,04704	455,58365
0,04706	455,69147
0,04711	455,65173
0,04714	455,76035
0,04717	455,86755
0,04722	455,91238
0,04723	456,01834
0,04728	456,00519
0,04732	456,1163
0,04737	456,09161
0,0474	456,20267
0,04741	456,30975
0,04746	456,28326
0,0475	456,38907
0,04754	456,35165
0,04757	456,45917
0,04759	456,56534
0,04764	456,57748
0,04767	456,68304
0,04771	456,64346
0,04774	456,75497
0,04775	456,86136
0,0478	456,84149
0,04784	456,94955
0,04789	456,88861
0,04792	456,99557
0,04794	457,10577
0,04799	457,0918
0,04801	457,19775
0,04806	457,20837
0,04809	457,31635
0,04815	457,34985
0,04819	457,45596
0,04821	457,56528
0,04823	457,54236
0,04827	457,64917
0,04834	457,68814
0,04838	457,79446
0,04842	457,80872
0,04846	457,91476
0,04846	458,02353
0,04853	457,97675
0,04853	458,08575
0,04861	458,10645
0,04864	458,21478
0,04868	458,26428
0,04874	458,35623
0,04879	458,41504
0,04881	458,52444
0,04886	458,47885
0,04888	458,5885
0,04893	458,61203
0,04896	458,71933
0,04898	458,82956
0,04903	458,80237
0,04907	458,9097
0,04911	458,91006
0,04915	459,01791
0,04921	459,05359
0,04924	459,16388
0,04929	459,18994
0,04934	459,29703
0,04939	459,31552
0,04942	459,42078
0,04947	459,43958
0,0495	459,55325
0,04955	459,51398
0,04958	459,625
0,0496	459,73566
0,04964	459,69412
0,04965	459,80582
0,04971	459,82037
0,04978	459,89658
0,04982	459,91916
0,04985	460,02975
0,04989	460,05038
0,04993	460,15872
0,04999	460,20596
0,05007	460,31406
0,05017	460,38043
0,05027	460,47327
0,05036	460,45389
0,05043	460,5593
0,05053	460,5975
0,0506	460,70343
0,0507	460,69501
0,05076	460,80167
0,05086	460,85593
0,05094	460,96121
0,05104	461,02676
0,05114	461,11673
0,05124	461,17041
0,0513	461,28024
0,0514	461,25897
0,05148	461,36719
0,05158	461,40253
0,05163	461,50809
0,05173	461,48532
0,0518	461,59134
0,05184	461,69656
0,05194	461,64615
0,05198	461,75327
0,052	461,86163
0,0521	461,7868
0,05217	461,89481
0,05227	461,83047
0,05233	461,94128
0,05236	462,05042
0,05246	461,97385
0,0525	462,08011
0,05255	462,1889
0,05265	462,15756
0,0527	462,26535
0,0528	462,24344
0,05284	462,35269
0,05294	462,41727
0,05303	462,52588
0,05313	462,47806
0,05319	462,58871
0,05329	462,59402
0,05337	462,70078
0,05347	462,70462
0,05356	462,81229
0,05366	462,80933
0,05371	462,9155
0,05374	463,02673
0,05384	462,98544
0,05392	463,09097
0,05402	463,13208
0,05407	463,23883
0,05417	463,22656
0,05426	463,33322
0,05435	463,37665
0,05442	463,48364
0,05452	463,48203
0,05461	463,5892
0,0547	463,60916
0,05476	463,71735
0,05486	463,78909
0,05496	463,89459
0,05506	463,86743
0,05511	463,97516
0,05521	463,9772
0,05528	464,08261
0,0553	464,18869
0,05538	464,08267
0,05545	464,19086
0,05555	464,2265
0,05564	464,33514
0,05573	464,37326
0,05583	464,48279
0,05592	464,44769
0,05598	464,55838
0,05601	464,66666
0,05607	464,55728
0,05617	464,66599
0,05627	464,68054
0,05632	464,7869
0,05634	464,90054
0,05644	464,88815
0,05649	464,99753
0,05653	465,10663
0,05662	465,00067
0,05668	465,11093
0,05672	465,21698
0,05682	465,22308
0,05687	465,32855
0,05697	465,2757
0,05704	465,38434
0,05713	465,37042
0,05718	465,4776
0,05721	465,58508
0,05731	465,53955
0,05737	465,64481
0,05746	465,66125
0,05756	465,76913
0,05766	465,81531
0,05773	465,92813
0,05782	465,91757
0,05792	465,98663
0,05802	465,93866
0,05808	466,04575
0,05818	466,12317
0,05825	466,23062
0,05835	466,25891
0,05843	466,36652
0,05853	466,35571
0,05861	466,4642
0,05871	466,42041
0,05878	466,5271
0,05888	466,54892
0,05895	466,65613
0,05905	466,68893
0,05914	466,79608
0,05923	466,77945
0,05929	466,88663
0,05933	466,99237
0,05943	466,94666
0,05952	467,05331
0,05962	467,04465
0,05967	467,15176
0,05977	467,09665
0,05982	467,20782
0,05992	467,2085
0,05998	467,3168
0,06002	467,42371
0,06012	467,32986
0,06017	467,43854
0,06026	467,41611
0,06032	467,52631
0,06035	467,6337
0,06045	467,59329
0,06053	467,70166
0,06063	467,65631
0,0607	467,76224
0,0608	467,7984
0,06089	467,90729
0,06098	467,87219
0,06105	467,98169
0,06114	468,05869
0,06125	468,16284
0,06135	468,17325
0,06144	468,25397
0,06154	468,32779
0,06164	468,34769
0,06172	468,45715
0,06182	468,4765
0,06192	468,58173
0,06201	468,57285
0,06209	468,68341
0,06219	468,68527
0,06227	468,79456
0,06237	468,80457
0,06244	468,91312
0,06254	468,88351
0,06262	468,99283
0,06271	469,00449
0,06277	469,11227
0,06286	469,1796
0,06297	469,27121
0,06306	469,21396
0,06312	469,32736
0,06314	469,43356
0,06321	469,32538
0,0633	469,43085
0,0634	469,3764
0,06346	469,48203
0,06356	469,50452
0,06363	469,61139
0,06367	469,72015
0,06377	469,65134
0,06382	469,75937
0,06391	469,78067
0,06401	469,89005
0,06411	469,85312
0,06419	469,9599
0,06429	469,96875
0,06434	470,07672
0,06444	470,09213
0,06452	470,19824
0,06462	470,18146
0,06469	470,29047
0,06479	470,30728
0,06485	470,41788
0,06495	470,42792
0,06505	470,53421
0,06514	470,47037
0,0652	470,57578
0,0653	470,62369
0,0654	470,70004
0,0655	470,75436
0,06559	470,86288
0,06569	470,85693
0,06578	470,96454
0,06588	470,97723
0,06598	471,03503
0,06608	471,13766
0,06618	471,11606
0,06625	471,23029
0,06628	471,33646
0,06638	471,28284
0,06644	471,3934
0,06654	471,37631
0,06661	471,48373
0,06671	471,45096
0,06677	471,5593
0,06687	471,5719
0,06697	471,65302
0,06707	471,61066
0,06712	471,72253
0,06721	471,7334
0,0673	471,84265
0,06734	471,94958
0,06739	471,84094
0,06747	471,95251
0,06751	472,0589
0,06756	471,95239
0,06764	472,05844
0,06774	472,08899
0,06784	472,17422
0,06794	472,17715
0,06803	472,28418
0,06813	472,28653
0,06823	472,34756
0,06833	472,43961
0,06843	472,48978
0,06853	472,59512
0,06863	472,50885
0,06869	472,62268
0,06879	472,67001
0,06888	472,77582
0,06898	472,71524
0,06905	472,82339
0,06915	472,82626
0,0692	472,93896
0,06924	473,04532
0,06934	473,00861
0,06944	473,11404
0,06954	473,10547
0,06961	473,21408
0,06971	473,15677
0,06981	473,21411
0,06991	473,31955
0,07	473,3432
0,07008	473,44867
0,07018	473,43591
0,07026	473,54428
0,07036	473,57285
0,07045	473,67844
0,07055	473,62326
0,07061	473,73181
0,0707	473,68979
0,07077	473,79565
0,07081	473,90088
0,07091	473,8699
0,07097	473,97845
0,07106	473,88321
0,07112	473,9917
0,07122	474,07907
0,07132	474,18027
0,07142	474,09506
0,07149	474,20477
0,07159	474,24271
0,07166	474,35349
0,07175	474,36688
0,07185	474,41748
0,07195	474,44986
0,072	474,55881
0,0721	474,52744
0,07217	474,63715
0,07226	474,61346
0,07233	474,72543
0,07243	474,74649
0,07253	474,85474
0,0726	474,74875
0,07268	474,85812
0,07271	474,96582
0,07281	474,92722
0,07287	475,03278
0,07297	474,99176
0,07305	475,09705
0,07315	475,1333
0,07323	475,24203
0,07333	475,21625
0,07343	475,31134
0,07353	475,32248
0,07357	475,43137
0,07367	475,37598
0,07374	475,48438
0,07384	475,49384
0,07391	475,60263
0,07401	475,58636
0,07411	475,67831
0,07421	475,60477
0,07425	475,71378
0,07435	475,72183
0,07443	475,828
0,07453	475,76907
0,07459	475,87854
0,07466	475,98395
0,07476	475,97479
0,07479	476,08057
0,07489	475,98691
0,07495	476,09427
0,07505	476,07254
0,07515	476,17358
0,07525	476,18402
0,07535	476,26755
0,07545	476,29605
0,07555	476,37363
0,07565	476,44342
0,07575	476,44104
0,07584	476,54779
0,07593	476,51175
0,07599	476,62033
0,07609	476,57492
0,07619	476,68262
0,07628	476,68408
0,07634	476,7951
0,07644	476,81903
0,07652	476,92471
0,07662	476,88885
0,0767	476,99951
0,0768	476,99048
0,07688	477,09586
0,07697	477,06467
0,07705	477,17285
0,07714	477,16574
0,07722	477,27356
0,07732	477,25851
0,07741	477,36646
0,0775	477,34647
0,07758	477,45496
0,07768	477,45096
0,07776	477,55661
0,07786	477,51816
0,07791	477,62793
0,07801	477,58176
0,07809	477,68912
0,07819	477,69073
0,07826	477,79636
0,07836	477,82529
0,07845	477,93118
0,07855	477,87799
0,07864	477,98648
0,07874	477,99371
0,07884	478,08685
0,07894	478,08051
0,07904	478,09775
0,07912	478,20358
0,07922	478,20209
0,0793	478,31186
0,0794	478,29852
0,07948	478,40424
0,07958	478,39648
0,07965	478,50342
0,07975	478,51025
0,07985	478,53574
0,07991	478,64178
0,08001	478,67673
0,08011	478,66833
0,08021	478,76166
0,08031	478,78961
0,08038	478,897
0,08048	478,90457
0,08058	478,88742
0,08068	478,97922
0,08078	478,99673
0,08087	479,10605
0,08097	479,07199
0,08105	479,18246
0,08115	479,18045
0,08123	479,29395
0,08133	479,27951
0,08143	479,36444
0,08153	479,3692
0,08159	479,47546
0,08169	479,40826
0,08175	479,52023
0,08185	479,44904
0,08191	479,56052
0,082	479,5448
0,08208	479,65222
0,08217	479,62656
0,08226	479,73636
0,08229	479,84644
0,08236	479,73947
0,08245	479,84668
0,08255	479,76807
0,0826	479,87585
0,0827	479,95807
0,0828	480,05774
0,0829	480,02469
0,08299	480,13235
0,08309	480,13547
0,08313	480,24152
0,08323	480,15869
0,08331	480,26773
0,08341	480,21011
0,0835	480,31534
0,08359	480,31885
0,08364	480,42484
0,08374	480,43582
0,08384	480,52155
0,08394	480,49982
0,08402	480,60822
0,08412	480,55469
0,08418	480,66049
0,08427	480,63321
0,08434	480,73956
0,08444	480,75507
0,08454	480,85529
0,08464	480,82816
0,08472	480,93454
0,08482	480,86646
0,08488	480,97363
0,08497	480,93222
0,08503	481,03906
0,08513	481,0087
0,08521	481,11465
0,08531	481,0777
0,08539	481,18411
0,08549	481,16196
0,08556	481,27319
0,08559	481,38284
0,08565	481,27234
0,08575	481,38141
0,08585	481,30298
0,08591	481,4111
0,08601	481,44418
0,08612	481,50818
0,08621	481,47192
0,08626	481,57785
0,08636	481,55411
0,08644	481,66248
0,08654	481,65945
0,08663	481,76581
0,08673	481,72037
0,08678	481,82932
0,08688	481,84421
0,08698	481,91077
0,08708	481,91949
0,08718	482,01141
0,08728	482,02966
0,08738	482,04425
0,08747	482,15195
0,08757	482,1442
0,08767	482,22147
0,08777	482,21497
0,08784	482,32336
0,08794	482,26697
0,08801	482,37671
0,0881	482,34851
0,08819	482,45605
0,08829	482,42087
0,08837	482,52704
0,08847	482,52005
0,08854	482,62589
0,08864	482,58041
0,0887	482,68948
0,0888	482,62079
0,08888	482,72681
0,08896	482,62106
0,08902	482,73157
0,08907	482,83875
0,08917	482,77234
0,08922	482,87802
0,08932	482,87967
0,08941	482,98572
0,08951	482,94751
0,08958	483,05609
0,08968	482,98566
0,08975	483,09393
0,08985	483,06204
0,08991	483,1713
0,09001	483,1835
0,0901	483,289
0,09017	483,18149
0,09025	483,28812
0,09035	483,36163
0,09045	483,42429
0,09055	483,36517
0,09063	483,47171
0,09073	483,49014
0,09082	483,59708
0,09092	483,55463
0,09102	483,63223
0,09112	483,68192
0,09122	483,75626
0,09132	483,80643
0,09142	483,78647
0,0915	483,89246
0,09159	483,89307
0,09166	483,99893
0,09173	483,89371
0,09182	484,00089
0,09192	484,017
0,09202	484,12292
0,09212	484,04929
0,09219	484,155
0,09229	484,14423
0,09236	484,25476
0,09246	484,19589
0,09255	484,30157
0,09265	484,28632
0,09271	484,39499
0,09281	484,37421
0,09289	484,48114
0,09298	484,39954
0,09305	484,50565
0,09308	484,61151
0,09314	484,50186
0,09322	484,60965
0,09332	484,54907
0,09341	484,65814
0,09351	484,61151
0,09358	484,71725
0,09368	484,70346
0,09376	484,80917
0,09386	484,78229
0,09393	484,88986
0,09403	484,85318
0,09413	484,95969
0,09423	484,94818
0,0943	485,05411
0,0944	485,03693
0,0945	485,09833
0,0946	485,13733
0,0947	485,15527
0,09479	485,26065
0,09489	485,21857
0,09499	485,32407
0,09506	485,216
0,09515	485,32141
0,09525	485,32526
0,09535	485,39084
0,09545	485,38995
0,0955	485,49622
0,0956	485,48456
0,0957	485,58221
0,0958	485,53625
0,09585	485,64386
0,09594	485,64056
0,09602	485,75217
0,09612	485,6879
0,09619	485,7941
0,09629	485,69965
0,09634	485,80878
0,09637	485,91586
0,09647	485,81519
0,09654	485,92041
0,09664	485,88055
0,09671	485,9881
0,09681	485,94745
0,09689	486,05298
0,09698	485,98608
0,09704	486,09164
0,09714	486,0571
0,09723	486,16638
0,09732	486,09955
0,09739	486,20477
0,09749	486,18994
0,09757	486,29617
0,09767	486,31451
0,09777	486,3811
0,09787	486,38745
0,09797	486,49405
0,09807	486,44284
0,09816	486,50009
0,09827	486,5643
0,09836	486,60193
0,09847	486,66959
0,09857	486,61832
0,09861	486,7305
0,09871	486,70291
0,09881	486,7944
0,09891	486,72067
0,09898	486,82898
0,09908	486,85638
0,09917	486,9624
0,09927	486,92035
0,09937	486,94568
0,09947	487,00549
0,09957	487,04785
0,09967	487,14038
0,09974	487,03055
0,09983	487,13739
0,09993	487,11462
0,10001	487,22116
0,10011	487,17566
0,10018	487,2854
0,10028	487,29349
0,10036	487,40192
0,10046	487,38403
0,10056	487,46445
0,10066	487,42029
0,10076	487,52005
0,10087	487,52072
0,10096	487,52356
0,10106	487,63089
0,10116	487,62274
0,10124	487,72986
0,10133	487,62042
0,10139	487,73129
0,10149	487,72049
0,10158	487,8287
0,10168	487,79892
0,10177	487,90436
0,10187	487,85507
0,10195	487,96201
0,10205	487,93726
0,10214	488,04077
0,10225	488,03644
0,10234	488,08792
0,10245	488,09885
0,10254	488,03928
0,1026	488,14661
0,1027	488,20004
0,1028	488,27731
0,1029	488,20135
0,10297	488,30951
0,10307	488,26224
0,10314	488,37097
0,10324	488,30786
0,10332	488,41312
0,10342	488,35217
0,10349	488,45743
0,10352	488,56497
0,10358	488,45871
0,10368	488,54694
0,10378	488,5585
0,10385	488,6662
0,10395	488,58392
0,10403	488,69025
0,10413	488,62918
0,10418	488,73883
0,10428	488,78967
0,10438	488,86188
0,10448	488,77582
0,10454	488,8812
0,10464	488,84143
0,1047	488,95181
0,1048	488,89893
0,10489	489,00604
0,10499	488,97247
0,10508	489,07956
0,10518	489,09656
0,10528	489,12619
0,10538	489,10992
0,10548	489,17487
0,10558	489,22028
0,10568	489,1886
0,10578	489,26587
0,10588	489,29504
0,10598	489,36041
0,10608	489,37033
